"","series_name","meta_mape","rw_drift_mape","arima_mape","ets_mape","nn_mape","tbats_mape","stlm_mape","thetaf_mape","naive_mape","snaive_mape"
"141","D2537",0.0236752734805961,0.0225587788462015,0.0238787769032827,0.0252048310075609,0.0285783981693608,0.0238701888794325,0.0818948794141386,0.0239033039667446,0.0222543609845276,0.0222543609845276
"142","D3009",0.0720835139319416,0.063150843068336,0.0679992911496734,0.0662507763604449,0.112325252271147,0.066990237648173,1.20511357262158,0.0659556143684313,0.0679992911496734,0.0679992911496734
"143","D2230",0.04784988517718,0.0486484951603363,0.0476091558282124,0.0482108508845282,0.0475313635990128,0.0475934116515891,0.0523841591664883,0.0486225374880791,0.0482302566779186,0.0482302566779186
"144","D3284",0.0441577036475707,0.0362390530870426,0.0390522246467585,0.0375145531244233,0.0739787434376011,0.0373621917057054,0.412812098297151,0.036971085748459,0.0375136131657399,0.0375136131657399
"145","D3204",0.00710771917837087,0.00653371415036931,0.00772233093818944,0.00695044768327749,0.00767946885565211,0.00695183815671896,0.298187696249136,0.00680782911500532,0.00687228114524607,0.00687228114524607
"146","D2155",0.0119290663231647,0.0161529543488116,0.017733494845155,0.0115521160922466,0.0158762237289228,0.0115505852851192,0.0150166215852121,0.0132854743998541,0.0111857670469205,0.0111857670469205
"147","D3162",0.0142098145752596,0.011509461427908,0.0122760164573443,0.0120170688579219,0.0437057982813959,0.011969177817801,0.329550172710132,0.0120731269794513,0.0119744515942881,0.0119744515942881
"148","D2162",0.0126190469313029,0.0101850088106017,0.0120014784336581,0.0120015650711759,0.0127878345726403,0.0119360931401135,0.0217646523493778,0.0113915298755414,0.0120014784336581,0.0120014784336581
"149","D2152",0.299134673058432,0.292528805432289,0.36981279589099,0.360488349126132,0.311142955801219,0.349525915982789,0.373614573282964,0.305102049162539,0.309000193588441,0.309000193588441
"150","D2298",0.0167563152879866,0.0189867996097455,0.0176710601663963,0.0183394869203429,0.0100313062060458,0.0183475705506341,0.0790973003163323,0.0191201243164897,0.0181527223326209,0.0181527223326209
